(title "Circumferential Averages")
(labels "Radius" "Specific Dissipation Rate (Omega)")

((xy/key/label "")
0.142018	8.20513e+06
0.14203	1.94689e+06
0.142063	672851
0.142074	945840
0.142078	647878
0.142142	275143
0.142152	275163
0.142153	275165
0.142161	275181
0.1422	220886
0.142264	135723
0.142265	135725
0.142268	135727
0.142268	135728
0.142272	135731
0.142276	135735
0.142283	135742
0.142444	89985
0.142455	84236.8
0.142457	84238.5
0.142458	84239.5
0.14246	84240.5
0.142463	84242.2
0.142466	84244.1
0.142467	84243.7
0.142467	84244.2
0.142468	84244.3
0.142474	84248.1
0.142622	70296.6
0.142736	59350.3
0.142738	59352.1
0.142739	59353.4
0.14274	59351.5
0.142741	59350.7
0.142741	59351.8
0.142742	59352.9
0.142743	59353.2
0.142744	59354.8
0.142747	59353.4
0.142749	59354.7
0.14275	59356.6
0.14275	59355
0.142755	59358.6
0.142756	59360
0.142891	48378.6
0.143115	29641.7
0.143124	29643.5
0.143126	29644.2
0.143127	29644.5
0.143128	29644.6
0.143128	29644.8
0.143128	29644.8
0.143129	29645.1
0.143129	29645
0.14313	29645.2
0.143132	29645.4
0.143132	29645.8
0.143132	29645.3
0.143133	29646.1
0.143134	29645.9
0.143135	29645.8
0.143135	29646
0.143135	29645.8
0.143138	29646.3
0.143138	29647
0.143147	29649.1
0.143309	24266.7
0.143636	14203.4
0.143639	14203.4
0.14364	14203.9
0.14364	14203.5
0.14364	14204.1
0.143643	14203.5
0.143643	14203.9
0.143643	14204
0.143644	14204.1
0.143644	14204.2
0.143644	14204.4
0.143645	14204.5
0.143647	14204.1
0.143648	14204.3
0.143648	14204.8
0.14365	14204.8
0.14365	14204.9
0.143651	14204.8
0.143653	14205
0.143654	14205.2
0.143655	14205.1
0.143655	14205.1
0.143656	14205.4
0.143658	14205.3
0.143658	14205.3
0.143659	14205.5
0.14366	14205.5
0.143665	14206
0.1441	14381.1
0.144288	14472.5
0.14429	14473.7
0.14429	14475.4
0.144295	14473.3
0.144295	14475.6
0.144295	14473.4
0.144295	14475.6
0.144297	14475.4
0.144297	14474.7
0.144297	14475.4
0.144297	14478.5
0.144298	14475.7
0.1443	14476.6
0.1443	14474.2
0.1443	14474.7
0.144301	14478.3
0.144301	14474.3
0.144302	14475.6
0.144302	14478
0.144303	14477.3
0.144303	14479.2
0.144303	14474.6
0.144305	14475.1
0.144305	14476.2
0.144305	14478.5
0.144305	14475.7
0.144306	14478.6
0.144306	14478.5
0.144307	14478.3
0.144308	14478.6
0.144308	14477.5
0.144313	14477.8
0.144313	14477.8
0.144314	14480.3
0.144322	14475.6
0.145012	13411.8
0.145094	13236.4
0.145096	13234.9
0.145098	13235.5
0.145099	13234.2
0.1451	13235.7
0.145101	13236.9
0.145102	13237.3
0.145103	13234.4
0.145103	13233.7
0.145104	13235.9
0.145104	13233.2
0.145104	13235.8
0.145105	13232.4
0.145105	13234.8
0.145105	13232.5
0.145106	13235.4
0.145106	13234.8
0.145107	13236
0.145108	13237.1
0.145108	13233.9
0.145109	13234.5
0.145109	13234.2
0.14511	13237.8
0.145111	13232
0.145111	13232.1
0.145111	13235.8
0.145111	13233.6
0.145111	13235.5
0.145111	13232.6
0.145112	13233.2
0.145112	13238.4
0.145113	13237.3
0.145113	13233.5
0.145114	13232.7
0.145115	13234.8
0.145116	13234.3
0.145117	13235.1
0.145117	13233.6
0.145117	13238.1
0.145117	13239
0.145118	13233.5
0.145118	13237.3
0.1457	12603.2
0.146037	12236.7
0.146046	12237.8
0.146046	12235.6
0.14605	12236.8
0.14605	12238.7
0.146054	12233
0.146054	12232.8
0.146054	12236
0.146054	12232.9
0.146055	12237.9
0.146056	12236.6
0.146056	12236.8
0.146056	12233.6
0.146056	12238.1
0.146057	12238.6
0.146057	12237.6
0.146057	12239.3
0.146057	12236.5
0.146058	12233.8
0.146059	12234
0.146059	12235.1
0.14606	12234.3
0.14606	12234.8
0.14606	12238.7
0.14606	12239.3
0.14606	12236
0.14606	12237.5
0.146061	12232.9
0.146061	12232.6
0.146061	12237.4
